thread_subject,username,page_name
 Merging of items ,Stryn,WikidataProjectchatArchive201305.json
 Merging of items ,Hazard-SJ,WikidataProjectchatArchive201305.json
 Merging of items ,Yamaha5,WikidataProjectchatArchive201305.json
 Merging of items ,Ebraminio,WikidataProjectchatArchive201305.json
 Merging of items ,Ricordisamoa,WikidataProjectchatArchive201305.json
 Merging of items ,분당선M,WikidataProjectchatArchive201305.json
 Merging of items ,Infovarius,WikidataProjectchatArchive201305.json
 Adminbot ,Ricordisamoa,WikidataProjectchatArchive201305.json
 Adminbot ,Lavallen,WikidataProjectchatArchive201305.json
 Adminbot ,Vogone,WikidataProjectchatArchive201305.json
 Adminbot ,Ajraddatz,WikidataProjectchatArchive201305.json
 Adminbot ,Byrial,WikidataProjectchatArchive201305.json
 Guidance for video games properties ,Jean-Frédéric,WikidataProjectchatArchive201305.json
 Guidance for video games properties ,Tobias1984,WikidataProjectchatArchive201305.json
 Guidance for video games properties ,Izno,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Yair rand,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Ayack,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Snaevar,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Lavallen,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Stryn,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Ypnypn,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Napoleon.tan,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Ahonc,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,PinkAmpersand,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Rsocol,WikidataProjectchatArchive201305.json
 Data inclusion by labels is now available on Wikipedias and time datatype is getting closer ,Tgr,WikidataProjectchatArchive201305.json
 Moved from deleted items ,Infovarius,WikidataProjectchatArchive201305.json
 Moved from deleted items ,Kolja21,WikidataProjectchatArchive201305.json
 Moved from deleted items ,Byrial,WikidataProjectchatArchive201305.json
 Pending changes ,King jakob c 2,WikidataProjectchatArchive201305.json
 Pending changes ,Sven Manguard,WikidataProjectchatArchive201305.json
 Pending changes ,Izno,WikidataProjectchatArchive201305.json
 Pending changes ,Vogone,WikidataProjectchatArchive201305.json
 Pending changes ,Jasper Deng,WikidataProjectchatArchive201305.json
 Pending changes ,Ajraddatz,WikidataProjectchatArchive201305.json
 Pending changes ,Rschen7754,WikidataProjectchatArchive201305.json
 Pending changes ,Hsarrazin,WikidataProjectchatArchive201305.json
 Pending changes ,Snaevar,WikidataProjectchatArchive201305.json
 Pending changes ,Ymblanter,WikidataProjectchatArchive201305.json
 Bot workshop ,Multichill,WikidataProjectchatArchive201305.json
 Unapproved bot ,GZWDer,WikidataProjectchatArchive201305.json
 Unapproved bot ,Addshore,WikidataProjectchatArchive201305.json
 Unapproved bot ,Rschen7754,WikidataProjectchatArchive201305.json
 Unapproved bot ,Docu,WikidataProjectchatArchive201305.json
 Unapproved bot ,Multichill,WikidataProjectchatArchive201305.json
 Unapproved bot ,Ymblanter,WikidataProjectchatArchive201305.json
 Bot flags for Mass API queries > No Edits ,Addshore,WikidataProjectchatArchive201305.json
 Bot flags for Mass API queries > No Edits ,Pyfisch,WikidataProjectchatArchive201305.json
 Bot flags for Mass API queries > No Edits ,Docu,WikidataProjectchatArchive201305.json
 Bot flags for Mass API queries > No Edits ,Legoktm,WikidataProjectchatArchive201305.json
 item number format ,Conny,WikidataProjectchatArchive201305.json
 Multiple entries ,MisterBee1966,WikidataProjectchatArchive201305.json
 Multiple entries ,23PowerZ,WikidataProjectchatArchive201305.json
 Multiple entries ,Delusion23,WikidataProjectchatArchive201305.json
 Multiple entries ,Spider,WikidataProjectchatArchive201305.json
 Suggestion: Eliminator ,GZWDer,WikidataProjectchatArchive201305.json
 Suggestion: Eliminator ,Jasper Deng,WikidataProjectchatArchive201305.json
 Suggestion: Eliminator ,TCN7JM,WikidataProjectchatArchive201305.json
 Suggestion: Eliminator ,Ajraddatz,WikidataProjectchatArchive201305.json
 Suggestion: Eliminator ,Rschen7754,WikidataProjectchatArchive201305.json
 Suggestion: Eliminator ,Lavallen,WikidataProjectchatArchive201305.json
 Suggestion: Eliminator ,23PowerZ,WikidataProjectchatArchive201305.json
 Suggestion: Eliminator ,Delusion23,WikidataProjectchatArchive201305.json
 Suggestion: Eliminator ,Addshore,WikidataProjectchatArchive201305.json
 Kosovo ,Infovarius,WikidataProjectchatArchive201305.json
 Kosovo ,John F. Lewis,WikidataProjectchatArchive201305.json
 Hockey ,Stryn,WikidataProjectchatArchive201305.json
 Hockey ,FrigidNinja,WikidataProjectchatArchive201305.json
 Hockey ,Snaevar,WikidataProjectchatArchive201305.json
 Hockey ,Infovarius,WikidataProjectchatArchive201305.json
 A new feature for aliases ,Doostdar,WikidataProjectchatArchive201305.json
 Property proposal : collaboration with ,Hsarrazin,WikidataProjectchatArchive201305.json
 Question about nationality ? ,Hsarrazin,WikidataProjectchatArchive201305.json
 License wikidata should be share alike ,Emj,WikidataProjectchatArchive201305.json
 License wikidata should be share alike ,Ricordisamoa,WikidataProjectchatArchive201305.json
 License wikidata should be share alike ,Izno,WikidataProjectchatArchive201305.json
 License wikidata should be share alike ,Lavallen,WikidataProjectchatArchive201305.json
 License wikidata should be share alike ,Hsarrazin,WikidataProjectchatArchive201305.json
 Merge.js now is added on Wikidata gadgets ,Ebraminio,WikidataProjectchatArchive201305.json
 Merge.js now is added on Wikidata gadgets ,Ymblanter,WikidataProjectchatArchive201305.json
 Merge.js now is added on Wikidata gadgets ,ValterVB,WikidataProjectchatArchive201305.json
 Merge.js now is added on Wikidata gadgets ,Ricordisamoa,WikidataProjectchatArchive201305.json
 Merge.js now is added on Wikidata gadgets ,Byrial,WikidataProjectchatArchive201305.json
 Merge.js now is added on Wikidata gadgets ,YMS,WikidataProjectchatArchive201305.json
 Merge.js now is added on Wikidata gadgets ,Vyom25,WikidataProjectchatArchive201305.json
 Merge.js now is added on Wikidata gadgets ,Hsarrazin,WikidataProjectchatArchive201305.json
 StreamDelete is live ,Saehrimnir,WikidataProjectchatArchive201305.json
 proposal for new property - Website URL ,Filceolaire,WikidataProjectchatArchive201305.json
 proposal for new property - Website URL ,Snipre,WikidataProjectchatArchive201305.json
 Logos ,Malpass93,WikidataProjectchatArchive201305.json
 Logos ,Filceolaire,WikidataProjectchatArchive201305.json
 Logos ,Stryn,WikidataProjectchatArchive201305.json
 Logos ,Snipre,WikidataProjectchatArchive201305.json
 Help! ,Jbribeiro1,WikidataProjectchatArchive201305.json
 Help! ,Ricordisamoa,WikidataProjectchatArchive201305.json
 Help! ,Doostdar,WikidataProjectchatArchive201305.json
 Exclusion of pages in the file namespace ,Vogone,WikidataProjectchatArchive201305.json
" Duplicates due to ""objective"" dupes on pedias ",Hsarrazin,WikidataProjectchatArchive201305.json
" Duplicates due to ""objective"" dupes on pedias ",Ymblanter,WikidataProjectchatArchive201305.json
" Duplicates due to ""objective"" dupes on pedias ",Izno,WikidataProjectchatArchive201305.json
 Account creation and login redesigns ,Steven (WMF),WikidataProjectchatArchive201305.json
 Account creation and login redesigns ,Ricordisamoa,WikidataProjectchatArchive201305.json
 Please comment ,Ricordisamoa,WikidataProjectchatArchive201305.json
 Fair use and covers of works ,Waldir,WikidataProjectchatArchive201305.json
 Fair use and covers of works ,King jakob c 2,WikidataProjectchatArchive201305.json
 Fair use and covers of works ,Danrok,WikidataProjectchatArchive201305.json
 Fair use and covers of works ,Filceolaire,WikidataProjectchatArchive201305.json
 Fair use and covers of works ,Silver hr,WikidataProjectchatArchive201305.json
 Fair use and covers of works ,Snaevar,WikidataProjectchatArchive201305.json
 Fair use and covers of works ,Izno,WikidataProjectchatArchive201305.json
 Fair use and covers of works ,Soulkeeper,WikidataProjectchatArchive201305.json
 Getting the article name and not just the label ,Njardarlogar,WikidataProjectchatArchive201305.json
 Getting the article name and not just the label ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201305.json
 How to resolve constraint violations? ,Nightwish62,WikidataProjectchatArchive201305.json
 How to resolve constraint violations? ,Make,WikidataProjectchatArchive201305.json
 Input requested ,AutomaticStrikeout,WikidataProjectchatArchive201305.json
 United Federation of Planets ,Delusion23,WikidataProjectchatArchive201305.json
 United Federation of Planets ,FischX,WikidataProjectchatArchive201305.json
 United Federation of Planets ,Paperoastro,WikidataProjectchatArchive201305.json
 United Federation of Planets ,Fractaler,WikidataProjectchatArchive201305.json
 United Federation of Planets ,Yair rand,WikidataProjectchatArchive201305.json
 United Federation of Planets ,Silver hr,WikidataProjectchatArchive201305.json
" racing, subclass of? ",Danrok,WikidataProjectchatArchive201305.json
" racing, subclass of? ",Silver hr,WikidataProjectchatArchive201305.json
" racing, subclass of? ",NaBUru38,WikidataProjectchatArchive201305.json
 Including the project Commons in Wikidata ,Poco a poco,WikidataProjectchatArchive201305.json
 Including the project Commons in Wikidata ,Ricordisamoa,WikidataProjectchatArchive201305.json
 Including the project Commons in Wikidata ,Poco_a_poco,WikidataProjectchatArchive201305.json
" Good to know + tools, tools, tools ",Romaine,WikidataProjectchatArchive201305.json
" Good to know + tools, tools, tools ",Vyom25,WikidataProjectchatArchive201305.json
 Sourcing statement ,Snipre,WikidataProjectchatArchive201306.json
 Sourcing statement ,Tobias1984,WikidataProjectchatArchive201306.json
 Sourcing statement ,Silver hr,WikidataProjectchatArchive201306.json
 Sourcing statement ,Micru,WikidataProjectchatArchive201306.json
" Statements that need a reference, statements that don't ",Pichpich,WikidataProjectchatArchive201306.json
" Statements that need a reference, statements that don't ",EugeneZelenko,WikidataProjectchatArchive201306.json
" Statements that need a reference, statements that don't ",Stryn,WikidataProjectchatArchive201306.json
" Statements that need a reference, statements that don't ",FischX,WikidataProjectchatArchive201306.json
" Statements that need a reference, statements that don't ",Filceolaire,WikidataProjectchatArchive201306.json
" Statements that need a reference, statements that don't ",Micru,WikidataProjectchatArchive201306.json
 Exporting a copiable interwiki list? ,EVula,WikidataProjectchatArchive201306.json
 Exporting a copiable interwiki list? ,FallingGravity,WikidataProjectchatArchive201306.json
 Additional global bot right request on meta ,Addshore,WikidataProjectchatArchive201306.json
 Concept of deletion ,Infovarius,WikidataProjectchatArchive201306.json
 Concept of deletion ,Ymblanter,WikidataProjectchatArchive201306.json
 Concept of deletion ,Ricordisamoa,WikidataProjectchatArchive201306.json
 Concept of deletion ,Ivan A. Krestinin,WikidataProjectchatArchive201306.json
 How to classify items: lot's specific type properties or few generic ones? ,Paperoastro,WikidataProjectchatArchive201306.json
 What to do when the name is needed for more than one entry? ,Fuhghettaboutit,WikidataProjectchatArchive201306.json
 What to do when the name is needed for more than one entry? ,Byrial,WikidataProjectchatArchive201306.json
 Jurors 1–12; redux ,Delusion23,WikidataProjectchatArchive201306.json
 Jurors 1–12; redux ,Byrial,WikidataProjectchatArchive201306.json
 Jurors 1–12; redux ,Stevenliuyi,WikidataProjectchatArchive201306.json
 Jurors 1–12; redux ,ValterVB,WikidataProjectchatArchive201306.json
 Jurors 1–12; redux ,Zolo,WikidataProjectchatArchive201306.json
 Jurors 1–12; redux ,Silver hr,WikidataProjectchatArchive201306.json
 Jurors 1–12; redux ,Izno,WikidataProjectchatArchive201306.json
 Jurors 1–12; redux ,Filceolaire,WikidataProjectchatArchive201306.json
 Jurors 1–12; redux ,TomT0m,WikidataProjectchatArchive201306.json
 Jurors 1–12; redux ,Tobias1984,WikidataProjectchatArchive201306.json
 What is the {{P|107}} for historical nations ? ,Li3939108,WikidataProjectchatArchive201306.json
 What is the {{P|107}} for historical nations ? ,PiRSquared17,WikidataProjectchatArchive201306.json
 What is the {{P|107}} for historical nations ? ,Make,WikidataProjectchatArchive201306.json
 Advanced search by properties ,Kwj2772,WikidataProjectchatArchive201306.json
 Advanced search by properties ,Emw,WikidataProjectchatArchive201306.json
 Requests for comment that can be closed ,Filceolaire,WikidataProjectchatArchive201306.json
 Requests for comment that can be closed ,Ymblanter,WikidataProjectchatArchive201306.json
 Introducing [[User:SamoaBot/Delinker|SamoaBot Delinker]] ,Ricordisamoa,WikidataProjectchatArchive201306.json
 Introducing [[User:SamoaBot/Delinker|SamoaBot Delinker]] ,Byrial,WikidataProjectchatArchive201306.json
 Introducing [[User:SamoaBot/Delinker|SamoaBot Delinker]] ,Addshore,WikidataProjectchatArchive201306.json
 Introducing [[User:SamoaBot/Delinker|SamoaBot Delinker]] ,Ymblanter,WikidataProjectchatArchive201306.json
 [[Q13416711]]: Wikipedia disambiguation page ,4th-otaku,WikidataProjectchatArchive201306.json
 [[Q13416711]]: Wikipedia disambiguation page ,Filceolaire,WikidataProjectchatArchive201306.json
 [[Q13416711]]: Wikipedia disambiguation page ,Kolja21,WikidataProjectchatArchive201306.json
 Link FA or GA ,Cheers!,WikidataProjectchatArchive201306.json
 Link FA or GA ,Stryn,WikidataProjectchatArchive201306.json
 A case study : athletics ,TomT0m,WikidataProjectchatArchive201306.json
 A case study : athletics ,Filceolaire,WikidataProjectchatArchive201306.json
" Please review the ""Guidelines for sourcing statements"" before June 15 ",Micru,WikidataProjectchatArchive201306.json
" Please review the ""Guidelines for sourcing statements"" before June 15 ",Filceolaire,WikidataProjectchatArchive201306.json
" Please review the ""Guidelines for sourcing statements"" before June 15 ",Yair rand,WikidataProjectchatArchive201306.json
" Please review the ""Guidelines for sourcing statements"" before June 15 ",Tobias1984,WikidataProjectchatArchive201306.json
" Please review the ""Guidelines for sourcing statements"" before June 15 ",Ivan A. Krestinin,WikidataProjectchatArchive201306.json
" Please review the ""Guidelines for sourcing statements"" before June 15 ",Li3939108,WikidataProjectchatArchive201306.json
" Please review the ""Guidelines for sourcing statements"" before June 15 ",Zolo,WikidataProjectchatArchive201306.json
" Please review the ""Guidelines for sourcing statements"" before June 15 ",Stevenliuyi,WikidataProjectchatArchive201306.json
What to do with unsourced statements,Pichpich,WikidataProjectchatArchive201306.json
What to do with unsourced statements,FallingGravity,WikidataProjectchatArchive201306.json
What to do with unsourced statements,we do not have Watson :),WikidataProjectchatArchive201306.json
What to do with unsourced statements,Micru,WikidataProjectchatArchive201306.json
What to do with unsourced statements,Tpt,WikidataProjectchatArchive201306.json
What to do with unsourced statements,Snipre,WikidataProjectchatArchive201306.json
What to do with unsourced statements,Tobias1984,WikidataProjectchatArchive201306.json
What to do with unsourced statements,Hsarrazin,WikidataProjectchatArchive201306.json
What to do with unsourced statements,Li3939108,WikidataProjectchatArchive201306.json
What to do with unsourced statements,Filceolaire,WikidataProjectchatArchive201306.json
What to do with unsourced statements,Ladsgroup,WikidataProjectchatArchive201306.json
What to do with unsourced statements,TomT0m,WikidataProjectchatArchive201306.json
What to do with unsourced statements,Ivan A. Krestinin,WikidataProjectchatArchive201306.json
Option 1: Accept to import unsourced data into Wikidata that has been approved to be shown in Wikipedia as unsourced,Micru,WikidataProjectchatArchive201306.json
Option 1: Accept to import unsourced data into Wikidata that has been approved to be shown in Wikipedia as unsourced,Pichpich,WikidataProjectchatArchive201306.json
Option 1: Accept to import unsourced data into Wikidata that has been approved to be shown in Wikipedia as unsourced,Ricordisamoa,WikidataProjectchatArchive201306.json
Option 1: Accept to import unsourced data into Wikidata that has been approved to be shown in Wikipedia as unsourced,Filceolaire,WikidataProjectchatArchive201306.json
Option 2: Prepare data and citation in Wikipedia before importing them into Wikidata,Micru,WikidataProjectchatArchive201306.json
Option 2: Prepare data and citation in Wikipedia before importing them into Wikidata,Pichpich,WikidataProjectchatArchive201306.json
 Option 3: Add extra namespace for sourced only data ,FischX,WikidataProjectchatArchive201306.json
 Option 3: Add extra namespace for sourced only data ,Filceolaire,WikidataProjectchatArchive201306.json
 Citation Workflow ,TomT0m,WikidataProjectchatArchive201306.json
 Citation Workflow ,Micru,WikidataProjectchatArchive201306.json
 Reopen a pending proposal ,Filceolaire,WikidataProjectchatArchive201306.json
 Reopen a pending proposal ,Tobias1984,WikidataProjectchatArchive201306.json
 Reopen a pending proposal ,Byrial,WikidataProjectchatArchive201306.json
 Large donation by Yandex ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201306.json
 Large donation by Yandex ,Ymblanter,WikidataProjectchatArchive201306.json
 Large donation by Yandex ,Ricordisamoa,WikidataProjectchatArchive201306.json
 Large donation by Yandex ,Addshore,WikidataProjectchatArchive201306.json
 Large donation by Yandex ,Ajraddatz,WikidataProjectchatArchive201306.json
 Looking for help to check some editions ,Jmvkrecords,WikidataProjectchatArchive201306.json
 Looking for help to check some editions ,Foxie001,WikidataProjectchatArchive201306.json
 language links shortcuts ,Addshore,WikidataProjectchatArchive201306.json
 language links shortcuts ,Infovarius,WikidataProjectchatArchive201306.json
 language links shortcuts ,Ricordisamoa,WikidataProjectchatArchive201306.json
 language links shortcuts ,Lokal Profil,WikidataProjectchatArchive201306.json
 Echo? ,PinkAmpersand,WikidataProjectchatArchive201306.json
 Echo? ,Filceolaire,WikidataProjectchatArchive201306.json
 Echo? ,Vogone,WikidataProjectchatArchive201306.json
 Echo? ,Addshore,WikidataProjectchatArchive201306.json
 Echo? ,John F. Lewis,WikidataProjectchatArchive201306.json
 Echo? ,Snaevar,WikidataProjectchatArchive201306.json
 Echo? ,Jeblad,WikidataProjectchatArchive201306.json
 Echo? ,Yair rand,WikidataProjectchatArchive201306.json
 Echo? ,TCN7JM,WikidataProjectchatArchive201306.json
 Echo? ,Mushroom,WikidataProjectchatArchive201306.json
 Echo? ,Tpt,WikidataProjectchatArchive201306.json
 Echo? ,Jasper Deng,WikidataProjectchatArchive201306.json
 Echo? ,King jakob c 2,WikidataProjectchatArchive201306.json
 Echo? ,Ricordisamoa,WikidataProjectchatArchive201306.json
 Echo? ,Rschen7754,WikidataProjectchatArchive201306.json
 Echo? ,JustBerry,WikidataProjectchatArchive201306.json
 Echo? ,Ladsgroup,WikidataProjectchatArchive201306.json
 Echo? ,Ajraddatz,WikidataProjectchatArchive201306.json
 Echo? ,Paperoastro,WikidataProjectchatArchive201306.json
 Echo? ,StevenJ81,WikidataProjectchatArchive201306.json
 Echo? ,PiRSquared17,WikidataProjectchatArchive201306.json
 Echo? ,Ypnypn,WikidataProjectchatArchive201306.json
 Echo? ,Byrial,WikidataProjectchatArchive201306.json
 Constraint issue ,Mrwojo,WikidataProjectchatArchive201306.json
 Labels in other languages ,Deryck Chan,WikidataProjectchatArchive201306.json
 Labels in other languages ,Izno,WikidataProjectchatArchive201306.json
 Labels in other languages ,Michgrig,WikidataProjectchatArchive201306.json
 Labels in other languages ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201306.json
 Labels in other languages ,Tpt,WikidataProjectchatArchive201306.json
 Labels in other languages ,Ypnypn,WikidataProjectchatArchive201306.json
 Labels in other languages ,Snaevar,WikidataProjectchatArchive201306.json
 Pointing out potential confusion ,Pichpich,WikidataProjectchatArchive201306.json
 Pointing out potential confusion ,Ricordisamoa,WikidataProjectchatArchive201306.json
 Test Wikidata ,Rschen7754,WikidataProjectchatArchive201306.json
 Test Wikidata ,Addshore,WikidataProjectchatArchive201306.json
 Test Wikidata ,Beta16,WikidataProjectchatArchive201306.json
 Test Wikidata ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201306.json
 Test Wikidata ,Nightwish62,WikidataProjectchatArchive201306.json
 Test Wikidata ,Ebraminio,WikidataProjectchatArchive201306.json
 Test Wikidata ,Jeblad,WikidataProjectchatArchive201306.json
 Property ,Ypnypn,WikidataProjectchatArchive201306.json
 Property ,Hazard-SJ,WikidataProjectchatArchive201306.json
 Sourcing dates from a database already identified... ,Hsarrazin,WikidataProjectchatArchive201306.json
 Sourcing dates from a database already identified... ,Ayack,WikidataProjectchatArchive201306.json
 Sourcing dates from a database already identified... ,Kam Solusar,WikidataProjectchatArchive201306.json
 Sourcing dates from a database already identified... ,Snipre,WikidataProjectchatArchive201306.json
 Sourcing dates from a database already identified... ,Filceolaire,WikidataProjectchatArchive201306.json
 Details on the Geographic coordinate error ,Sven Manguard,WikidataProjectchatArchive201306.json
 Details on the Geographic coordinate error ,Guerillero,WikidataProjectchatArchive201306.json
 Details on the Geographic coordinate error ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201306.json
 deleted by 127.0.0.1 without deletion log? ,GZWDer,WikidataProjectchatArchive201306.json
 deleted by 127.0.0.1 without deletion log? ,PinkAmpersand,WikidataProjectchatArchive201306.json
 deleted by 127.0.0.1 without deletion log? ,Stryn,WikidataProjectchatArchive201306.json
 deleted by 127.0.0.1 without deletion log? ,The Anonymouse,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Succu,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Tpt,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Hsarrazin,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Delusion23,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Rschen7754,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,abbedabb,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Tobias1984,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Ricordisamoa,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Pichpich,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Conny,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Denny,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,MichaelSchoenitzer,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Snipre,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Paperoastro,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Ahonc,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Shlomo,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,DarTar,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,DavidJHowe,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,TCN7JM,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Saehrimnir,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Ypnypn,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,HenkvD,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,Filceolaire,WikidataProjectchatArchive201306.json
 Time datatype available and short overview of next steps ,JFG,WikidataProjectchatArchive201306.json
 Redlinks in Wikipedias ,darkweasel94,WikidataProjectchatArchive201306.json
 Redlinks in Wikipedias ,PinkAmpersand,WikidataProjectchatArchive201306.json
 Redlinks in Wikipedias ,Filceolaire,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Snipre,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Filceolaire,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Hsarrazin,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Micru,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Saehrimnir,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Ahonc,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Delusion23,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,23PowerZ,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Tobias1984,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Fractaler,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Emw,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Alexander Doria,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Soulkeeper,WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Lydia Pintscher (WMDE),WikidataProjectchatArchive201306.json
 Need of a general concept for properties ,Beta16,WikidataProjectchatArchive201306.json
 adding descriptions in statements ,Pichpich,WikidataProjectchatArchive201306.json
 adding descriptions in statements ,Yair rand,WikidataProjectchatArchive201306.json
 adding descriptions in statements ,Tobias1984,WikidataProjectchatArchive201306.json
 adding descriptions in statements ,Bene*,WikidataProjectchatArchive201306.json
 adding descriptions in statements ,Micru,WikidataProjectchatArchive201306.json
 adding descriptions in statements ,Holger1959,WikidataProjectchatArchive201306.json
 adding descriptions in statements ,Saehrimnir,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,Luis Felipe Schenone,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,Tobias1984,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,Zolo,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,TomT0m,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,Emw,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,StevenJ81,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,Infovarius,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,Filceolaire,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,Johnbod,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,Hiperfelix,WikidataProjectchatArchive201306.json
 Proposal for phase 4: unify and centralize categories ,Ignatus,WikidataProjectchatArchive201306.json
 Properties for sourcing statements ,Filceolaire,WikidataProjectchatArchive201306.json
 Properties for sourcing statements ,Snipre,WikidataProjectchatArchive201306.json
 Properties for sourcing statements ,Micru,WikidataProjectchatArchive201306.json
 UnconnectedPages and touch.py ,Jeblad,WikidataProjectchatArchive201306.json
 UnconnectedPages and touch.py ,Ricordisamoa,WikidataProjectchatArchive201306.json
 UnconnectedPages and touch.py ,Multichill,WikidataProjectchatArchive201306.json
 UnconnectedPages and touch.py ,Addshore,WikidataProjectchatArchive201306.json
 More than one interwiki per language ? ,Amqui,WikidataProjectchatArchive201306.json
 More than one interwiki per language ? ,Byrial,WikidataProjectchatArchive201306.json
 More than one interwiki per language ? ,Michgrig,WikidataProjectchatArchive201306.json
 More than one interwiki per language ? ,Filceolaire,WikidataProjectchatArchive201306.json
 More than one interwiki per language ? ,JAn Dudík,WikidataProjectchatArchive201306.json
 More than one interwiki per language ? ,23PowerZ,WikidataProjectchatArchive201306.json
 More than one interwiki per language ? ,MF-Warburg,WikidataProjectchatArchive201306.json
 Working guidelines for [[Wikidata:Properties for deletion]] ,Sven Manguard,WikidataProjectchatArchive201306.json
 Working guidelines for [[Wikidata:Properties for deletion]] ,John F. Lewis,WikidataProjectchatArchive201306.json
 Working guidelines for [[Wikidata:Properties for deletion]] ,Tobias1984,WikidataProjectchatArchive201306.json
 Working guidelines for [[Wikidata:Properties for deletion]] ,Ivan A. Krestinin,WikidataProjectchatArchive201306.json
 Working guidelines for [[Wikidata:Properties for deletion]] ,Legoktm,WikidataProjectchatArchive201306.json
 Working guidelines for [[Wikidata:Properties for deletion]] ,Paperoastro,WikidataProjectchatArchive201306.json
 Working guidelines for [[Wikidata:Properties for deletion]] ,Ricordisamoa,WikidataProjectchatArchive201306.json
 Wikipedia Category Items which do not have wikipedia articles ,TomT0m,WikidataProjectchatArchive201306.json
